transaction_id,amount,transaction_type,transaction_hour,day_of_week,sender_balance,receiver_balance,location,device_type,previous_transaction_count,new_device,unusual_location,transactions_last_hour,amount_to_balance_ratio,is_fraud,log_amount,balance_diff,is_night,is_weekend
TX12188,1425.46,Wallet,10,2,68496.28,6401.55,Kolkata,Mobile,62,0,0,3,0.0208,0,7.262951129601452,62094.729999999996,0,0
TXF20112,11859.26,Wallet,3,5,24358.65,236.75,Ahmedabad,Mobile,8,1,0,4,0.4869,1,9.380948594739754,24121.9,1,1
TX12443,1226.26,Card,16,6,68326.42,41595.54,Pune,Mobile,103,0,0,2,0.0179,0,7.112539321204007,26730.879999999997,0,1
TX10362,701.25,Wallet,12,3,76648.44,1326.89,Hyderabad,Desktop,194,0,0,4,0.0091,0,6.554289465984353,75321.55,0,0
TX12349,780.66,Card,16,1,52480.49,10087.7,Mumbai,Desktop,138,0,0,3,0.0149,0,6.661419863391251,42392.78999999999,0,0
TX10345,2837.6,Card,8,2,85393.36,17455.68,Kolkata,Mobile,186,0,0,2,0.0332,0,7.951066251865157,67937.68,0,0
TX10814,423.46,Card,14,1,71887.54,10040.84,Hyderabad,Desktop,32,0,0,1,0.0059,0,6.050817772807495,61846.7,0,0
TX13205,497.88,E-commerce,13,3,48358.06,49689.28,Chennai,Desktop,133,0,0,2,0.0103,0,6.212365585869412,-1331.2200000000012,0,0
TX14160,4198.76,Wallet,19,4,15629.81,21291.71,Bengaluru,Mobile,131,0,0,1,0.2686,0,8.342782659781601,-5661.9,0,0
TXF20295,1895.01,E-commerce,20,3,207441.62,205.33,Kolkata,Desktop,5,0,1,20,0.0091,1,7.547506957062661,207236.29,0,0
TX13325,1295.68,Bank Transfer,12,1,51642.13,18810.73,Pune,Mobile,7,0,0,1,0.0251,0,7.167562430667864,32831.399999999994,0,0
TX14106,1587.19,Card,19,4,35424.58,38949.44,Ahmedabad,Mobile,134,0,0,4,0.0448,0,7.370350282005071,-3524.8600000000006,0,0
TX12116,677.52,Card,16,4,30218.3,8720.59,Mumbai,Mobile,96,0,0,3,0.0224,0,6.519913955627522,21497.71,0,0
TX11834,1027.89,Card,14,3,8713.1,34253.32,Bengaluru,Desktop,86,0,0,3,0.118,0,6.936235830217029,-25540.22,0,0
TX10793,1238.78,E-commerce,13,6,1752.18,25605.34,Ahmedabad,Desktop,142,0,0,1,0.707,0,7.122689223503568,-23853.16,0,1
TXF20446,105533.55,UPI,1,4,109570.97,3060.24,Pune,Mobile,16,1,1,12,0.9632,1,11.566793666437377,106510.73,1,0
TX12674,719.64,Bank Transfer,14,1,87359.5,36248.67,Pune,Mobile,31,0,0,1,0.0082,0,6.580139706071217,51110.83,0,0
TX10094,1642.52,Wallet,15,6,42833.34,8747.39,Pune,Desktop,91,0,0,1,0.0383,0,7.4045955621814326,34085.95,0,1
TX13756,1376.27,UPI,11,0,23161.6,20951.02,Delhi,Desktop,40,0,0,4,0.0594,0,7.2278585579391645,2210.579999999998,0,0
TX12891,2060.21,Wallet,17,6,96993.63,38881.58,Mumbai,Desktop,27,0,0,2,0.0212,0,7.631048467985091,58112.05,0,1
TX12371,317.91,Card,20,4,23031.82,46123.16,Mumbai,Mobile,116,0,0,2,0.0138,0,5.7649089313167785,-23091.340000000004,0,0
TX14149,1996.5,Wallet,17,0,33808.05,24147.19,Ahmedabad,Mobile,152,0,0,1,0.0591,0,7.59965167764043,9660.860000000004,0,0
TX14432,861.02,E-commerce,17,2,94139.84,31567.36,Pune,Laptop,120,0,0,1,0.0091,0,6.759278472250682,62572.479999999996,0,0
TX13228,615.69,Card,14,4,89880.84,1636.08,Lucknow,Mobile,154,0,0,1,0.0069,0,6.424366466526266,88244.76,0,0
TX12853,273.08,Bank Transfer,11,4,75202.54,7034.1,Hyderabad,Mobile,134,0,0,4,0.0036,0,5.613420034575809,68168.43999999999,0,0
TX12912,119.22,Bank Transfer,12,5,95743.18,10815.28,Hyderabad,Mobile,70,0,0,1,0.0012,0,4.789323397611016,84927.9,0,1
TX11865,784.03,E-commerce,8,1,21679.46,37125.57,Bengaluru,Mobile,194,0,0,2,0.0362,0,6.665721933612684,-15446.11,0,0
TX11857,858.78,Wallet,17,0,49763.82,16768.87,Delhi,Mobile,59,0,0,3,0.0173,0,6.756676542568094,32994.95,0,0
TX12645,443.32,UPI,11,0,4405.84,20521.55,Pune,Tablet,190,0,0,2,0.1006,0,6.096545023558489,-16115.71,0,0
TX12243,1657.91,UPI,12,6,8765.24,49468.54,Delhi,Mobile,9,0,0,2,0.1891,0,7.413916039170964,-40703.3,0,1
TX12336,1594.57,E-commerce,9,0,35571.38,10639.29,Mumbai,Mobile,37,0,0,2,0.0448,0,7.374986318149809,24932.089999999997,0,0
TX10950,585.81,UPI,15,3,28031.04,12453.23,Bengaluru,Mobile,24,0,0,1,0.0209,0,6.37470108770508,15577.810000000001,0,0
TX13068,3179.08,E-commerce,13,3,16078.19,42897.03,Pune,Desktop,12,0,0,1,0.1977,0,8.06466163269049,-26818.839999999997,0,0
TX11120,1227.83,E-commerce,14,5,62933.18,45539.23,Delhi,Desktop,129,0,0,3,0.0195,0,7.113817776157889,17393.949999999997,0,1
TX12597,662.35,Wallet,11,5,44621.68,26057.02,Bengaluru,Tablet,28,0,0,4,0.0148,0,6.497302754362926,18564.66,0,1
TX12204,274.73,Wallet,18,1,50717.32,30293.06,Delhi,Mobile,188,0,0,3,0.0054,0,5.619422126038128,20424.26,0,0
TX10419,272.66,UPI,18,5,97229.19,12980.86,Mumbai,Desktop,38,0,0,2,0.0028,0,5.6118864599516645,84248.33,0,1
TX10922,2680.93,UPI,8,2,22980.65,20974.86,Chennai,Desktop,126,0,0,4,0.1167,0,7.894291963575586,2005.7900000000009,0,0
TX11254,465.6,UPI,17,4,55506.05,8814.89,Delhi,Laptop,121,0,0,3,0.0084,0,6.1454723595873295,46691.16,0,0
TX10477,1526.97,UPI,15,5,4379.01,32134.38,Mumbai,Desktop,10,0,0,4,0.3487,0,7.331695336025873,-27755.370000000003,0,1
TX12035,315.13,E-commerce,14,1,69043.55,42963.13,Mumbai,Mobile,165,0,0,1,0.0046,0,5.756153521393322,26080.420000000006,0,0
TX11202,4103.46,Card,20,1,73063.99,6107.34,Kolkata,Tablet,164,0,0,1,0.0562,0,8.319829466339446,66956.65000000001,0,0
TX12626,11479.58,E-commerce,12,4,103423.89,45005.49,Mumbai,Tablet,120,0,0,3,0.111,0,9.348412191245416,58418.4,0,0
TXF20318,8172.87,Wallet,19,3,131062.8,3042.56,Bengaluru,Mobile,25,1,0,13,0.0624,1,9.008697759911625,128020.24,0,0
TX11970,1433.04,Bank Transfer,14,6,56927.08,5825.62,Kolkata,Desktop,91,0,0,4,0.0252,0,7.268250914773325,51101.46,0,1
TX13110,622.69,E-commerce,20,0,5048.16,822.09,Hyderabad,Desktop,130,0,0,1,0.1233,0,6.435653450054175,4226.07,0,0
TX14018,2364.9,Bank Transfer,18,4,29014.92,2356.96,Kolkata,Desktop,123,0,0,2,0.0815,0,7.768913778218243,26657.96,0,0
TX12151,1004.25,Wallet,13,3,56297.96,40857.99,Bengaluru,Desktop,179,0,0,2,0.0178,0,6.912991545777383,15439.970000000001,0,0
TX13687,416.74,UPI,17,1,75494.64,25542.72,Mumbai,Mobile,48,0,0,3,0.0055,0,6.0348592294271715,49951.92,0,0
TX11997,647.27,Bank Transfer,8,6,7779.92,49928.18,Mumbai,Mobile,140,0,0,1,0.0832,0,6.474307276237491,-42148.26,0,1
TX14033,1264.37,Bank Transfer,18,0,2241.95,25504.77,Kolkata,Laptop,180,0,0,1,0.564,0,7.143119848513302,-23262.82,0,0
TX13054,5672.33,Wallet,9,1,44691.82,12640.25,Bengaluru,Mobile,63,0,0,3,0.1269,0,8.643531525915018,32051.57,0,0
TX11248,473.37,E-commerce,11,2,63193.72,37379.21,Mumbai,Mobile,137,0,0,1,0.0075,0,6.161987607909893,25814.510000000002,0,0
TX12192,5812.52,Bank Transfer,17,2,82924.9,5287.57,Bengaluru,Mobile,158,0,0,1,0.0701,0,8.667941518371086,77637.32999999999,0,0
TX12712,690.37,UPI,14,4,92741.69,23567.78,Pune,Tablet,53,0,0,3,0.0074,0,6.538675136323405,69173.91,0,0
TX10992,523.04,E-commerce,18,6,34575.09,7227.81,Mumbai,Mobile,69,0,0,1,0.0151,0,6.2615680172854695,27347.279999999995,0,1
TX12190,606.44,Bank Transfer,18,4,93998.96,36025.98,Bengaluru,Desktop,62,0,0,2,0.0065,0,6.4092534049049785,57972.98,0,0
TX13762,911.75,Card,9,6,95362.01,29516.32,Pune,Desktop,82,0,0,3,0.0096,0,6.816462020535746,65845.69,0,1
TX13597,1507.35,Wallet,8,1,26291.66,5803.14,Kolkata,Desktop,119,0,0,1,0.0573,0,7.318771617128626,20488.52,0,0
TX11318,1624.81,Wallet,17,0,29693.2,47049.92,Bengaluru,Desktop,5,0,0,3,0.0547,0,7.3937614321116145,-17356.719999999998,0,0
TX11863,622.45,E-commerce,19,4,76694.7,10378.81,Kolkata,Desktop,98,0,0,1,0.0081,0,6.435268569442595,66315.89,0,0
TX12343,1281.09,Wallet,15,1,91448.26,37558.38,Mumbai,Mobile,123,0,0,2,0.014,0,7.156246837824626,53889.88,0,0
TX12449,1147.56,E-commerce,19,1,74452.23,35488.12,Pune,Mobile,174,0,0,3,0.0154,0,7.046264262819438,38964.10999999999,0,0
TX12136,189.52,Wallet,8,4,75182.4,41413.46,Bengaluru,Desktop,45,0,0,1,0.0025,0,5.249757175932659,33768.939999999995,0,0
TX11065,3859.97,Card,12,5,7518.47,21224.42,Bengaluru,Mobile,42,0,0,1,0.5134,0,8.258673726226279,-13705.949999999997,0,1
TXF20460,131567.93,Card,1,4,119792.59,4077.93,Hyderabad,Mobile,29,1,1,12,1.0983,1,11.7872861757738,115714.66,1,0
TX12621,149.27,Card,16,3,39267.35,4874.94,Mumbai,Mobile,45,0,0,1,0.0038,0,5.012433676037635,34392.409999999996,0,0
TX10077,1240.14,Wallet,13,2,15678.5,25964.65,Kolkata,Laptop,112,0,0,2,0.0791,0,7.1237855910899714,-10286.150000000001,0,0
TX12898,426.33,E-commerce,16,4,45556.31,31349.62,Pune,Mobile,36,0,0,2,0.0094,0,6.05755654847007,14206.689999999999,0,0
TX11314,1033.62,Bank Transfer,15,5,44594.38,29824.42,Pune,Mobile,179,0,0,3,0.0232,0,6.941789488525041,14769.96,0,1
TX14372,1542.14,E-commerce,9,3,10411.09,9148.16,Hyderabad,Laptop,188,0,0,4,0.1481,0,7.34157458058683,1262.9300000000003,0,0
TX10872,3998.88,Wallet,15,0,32607.24,17717.21,Pune,Mobile,95,0,0,3,0.1226,0,8.294019639652019,14890.030000000002,0,0
TX13850,1901.9,UPI,10,3,23942.71,13252.29,Pune,Tablet,67,0,0,1,0.0794,0,7.5511343173079615,10690.419999999998,0,0
TXF20287,18543.9,Bank Transfer,18,1,16109.94,3999.46,Chennai,Tablet,26,1,0,12,1.1511,1,9.827950097620127,12110.48,0,0
TX12965,554.06,Card,11,1,71324.19,39154.31,Hyderabad,Mobile,143,0,0,2,0.0078,0,6.3190762160112826,32169.880000000005,0,0
TX13391,987.68,E-commerce,10,2,42105.75,13764.74,Hyderabad,Laptop,149,0,0,2,0.0235,0,6.896370720115499,28341.010000000002,0,0
TX12560,6090.01,Wallet,9,6,89178.26,2558.76,Hyderabad,Tablet,40,0,0,2,0.0683,0,8.714569192601678,86619.5,0,1
TXF20396,70761.41,Bank Transfer,4,2,111884.94,1929.28,Lucknow,Mobile,30,1,1,6,0.6324,1,11.167083206484012,109955.66,1,0
TX12635,1244.48,Card,16,6,41832.04,45371.43,Mumbai,Mobile,181,0,0,2,0.0297,0,7.127276276765198,-3539.3899999999994,0,1
TX13530,3736.5,E-commerce,16,3,15239.13,41933.06,Bengaluru,Laptop,37,0,0,2,0.2452,0,8.226172217698942,-26693.93,0,0
TX10375,3480.78,Card,15,2,100316.03,9357.72,Bengaluru,Mobile,182,0,0,1,0.0347,0,8.155298936252798,90958.31,0,0
TX11908,3232.11,Bank Transfer,11,3,89980.85,44709.26,Mumbai,Laptop,64,0,0,2,0.0359,0,8.081199801272824,45271.590000000004,0,0
TX14332,821.08,E-commerce,15,5,50709.34,23688.07,Lucknow,Mobile,126,0,0,1,0.0162,0,6.711837713921518,27021.269999999997,0,1
TX14379,4756.69,UPI,17,5,46135.59,18642.13,Delhi,Laptop,105,0,0,1,0.1031,0,8.467517535314517,27493.459999999995,0,1
TX14027,551.41,Bank Transfer,12,0,30632.82,23580.02,Chennai,Desktop,74,0,0,2,0.018,0,6.314290524195323,7052.799999999999,0,0
TX11604,609.01,E-commerce,15,5,51320.42,466.92,Bengaluru,Mobile,36,0,0,3,0.0119,0,6.413475350475609,50853.5,0,1
TX11118,719.82,Card,12,2,83561.35,8618.35,Pune,Laptop,96,0,0,3,0.0086,0,6.580389452857024,74943.0,0,0
TX13677,247.71,Wallet,20,4,44477.22,3116.3,Mumbai,Mobile,181,0,0,2,0.0056,0,5.516287559088249,41360.92,0,0
TX13490,2789.94,Card,19,4,81682.48,12768.81,Mumbai,Tablet,182,0,0,4,0.0342,0,7.934133735634158,68913.67,0,0
TXF20364,63861.44,Card,4,6,253338.0,4986.6,Delhi,Mobile,18,1,1,11,0.2521,1,11.064486674120115,248351.4,1,1
TX12958,1249.17,E-commerce,19,0,60437.69,10110.76,Bengaluru,Laptop,162,0,0,1,0.0207,0,7.131034821049186,50326.93,0,0
TX11994,309.27,UPI,13,0,84919.6,36385.42,Delhi,Mobile,115,0,0,3,0.0036,0,5.7374428861488145,48534.18000000001,0,0
TXF20455,155787.28,Bank Transfer,1,3,85420.96,3066.43,Jaipur,Tablet,18,1,1,20,1.8238,1,11.956253184942286,82354.53000000001,1,0
TX14355,1267.97,Bank Transfer,8,4,81985.83,44432.74,Kolkata,Desktop,176,0,0,2,0.0155,0,7.145960826773004,37553.090000000004,0,0
TX12376,1321.38,UPI,19,1,92825.72,10511.73,Delhi,Desktop,33,0,0,4,0.0142,0,7.187188422375507,82313.99,0,0
TX11342,1261.72,Wallet,19,1,65996.15,2374.7,Hyderabad,Desktop,118,0,0,4,0.0191,0,7.141023403394196,63621.45,0,0
TX10320,725.0,Card,13,1,48972.62,31412.52,Lucknow,Mobile,37,0,0,2,0.0148,0,6.587550014824796,17560.100000000002,0,0
TX11619,964.39,Card,20,6,94986.87,17217.03,Mumbai,Laptop,191,0,0,4,0.0102,0,6.872532164772081,77769.84,0,1
TX13713,1972.7,Wallet,20,6,13820.7,17448.82,Pune,Desktop,162,0,0,3,0.1427,0,7.587665232760062,-3628.119999999999,0,1
TX12060,575.89,E-commerce,10,5,34643.12,4576.08,Delhi,Mobile,43,0,0,1,0.0166,0,6.357651607085914,30067.04,0,1
TX12219,206.72,Wallet,17,1,66565.93,21759.04,Mumbai,Tablet,57,0,0,4,0.0031,0,5.336191018976118,44806.88999999999,0,0
TX11673,367.79,E-commerce,14,6,37352.34,19606.78,Mumbai,Desktop,102,0,0,1,0.0098,0,5.910227376347359,17745.559999999998,0,1
TX10260,131.53,E-commerce,10,4,40507.45,28026.05,Ahmedabad,Mobile,36,0,0,2,0.0032,0,4.886809034892587,12481.399999999998,0,0
TX14417,1073.02,Bank Transfer,9,4,20978.53,5804.72,Mumbai,Laptop,33,0,0,1,0.0511,0,6.979163896869353,15173.809999999998,0,0
TX12039,607.31,Card,10,2,35605.83,37347.96,Jaipur,Mobile,70,0,0,2,0.0171,0,6.410684620448482,-1742.1299999999974,0,0
TX10901,669.28,Bank Transfer,16,1,34562.52,48928.42,Mumbai,Desktop,79,0,0,2,0.0194,0,6.507695535532523,-14365.900000000001,0,0
TX13744,1638.47,Bank Transfer,20,0,78933.54,44921.64,Bengaluru,Mobile,107,0,0,3,0.0208,0,7.402128297855622,34011.899999999994,0,0
TX12026,916.09,UPI,14,1,49680.84,27087.27,Chennai,Tablet,66,0,0,4,0.0184,0,6.821205613569129,22593.569999999996,0,0
TX11917,2933.62,Card,10,3,33588.66,31947.4,Mumbai,Mobile,137,0,0,2,0.0873,0,7.984333251989017,1641.260000000002,0,0
TX11828,674.06,E-commerce,8,2,81283.42,42521.62,Jaipur,Desktop,148,0,0,3,0.0083,0,6.514801575811036,38761.799999999996,0,0
TX11573,10422.51,UPI,11,0,106809.19,18911.61,Mumbai,Mobile,179,0,0,3,0.0976,0,9.251819110792685,87897.58,0,0
TX14394,579.74,Card,13,5,83617.29,41842.36,Delhi,Desktop,127,0,0,4,0.0069,0,6.364303152389052,41774.92999999999,0,1
TX14208,1264.15,UPI,8,4,77261.14,9616.79,Bengaluru,Mobile,156,0,0,4,0.0164,0,7.142945971207014,67644.35,0,0
TX10224,1112.91,Bank Transfer,20,4,24718.07,44988.77,Bengaluru,Desktop,116,0,0,1,0.045,0,7.015631627277406,-20270.699999999997,0,0
TX10723,2097.8,UPI,15,0,39529.46,30093.6,Bengaluru,Laptop,126,0,0,4,0.0531,0,7.649121031812557,9435.86,0,0
TX14485,439.5,Wallet,16,5,50544.72,43795.1,Mumbai,Mobile,184,0,0,3,0.0087,0,6.0879104453762345,6749.620000000003,0,1
TX11141,941.62,E-commerce,11,5,17639.32,29801.12,Pune,Laptop,165,0,0,2,0.0534,0,6.8486632321724485,-12161.8,0,1
TX12762,1882.04,Bank Transfer,8,0,51945.94,29018.86,Bengaluru,Mobile,25,0,0,3,0.0362,0,7.540642771129352,22927.08,0,0
TX10846,186.89,Wallet,8,0,5054.93,8370.91,Mumbai,Desktop,48,0,0,3,0.037,0,5.235856685205431,-3315.9799999999996,0,0
TX12551,816.11,Card,10,0,87576.74,37362.49,Pune,Desktop,162,0,0,2,0.0093,0,6.705773724719886,50214.25000000001,0,0
TX12928,2071.31,Card,9,1,66776.45,41353.71,Ahmedabad,Desktop,17,0,0,2,0.031,0,7.636419206087944,25422.739999999998,0,0
TX10117,1204.55,UPI,9,2,35614.5,46544.79,Kolkata,Desktop,159,0,0,3,0.0338,0,7.094691173326837,-10930.29,0,0
TX10645,1423.16,UPI,18,3,20570.65,42923.03,Kolkata,Mobile,47,0,0,3,0.0692,0,7.261337445210621,-22352.379999999997,0,0
TX10003,2026.26,Wallet,20,0,85354.3,10695.72,Delhi,Mobile,200,0,0,3,0.0237,0,7.614440406603227,74658.58,0,0
TX14170,2951.21,E-commerce,20,4,75011.27,32175.9,Jaipur,Mobile,134,0,0,2,0.0393,0,7.990309321401543,42835.37,0,0
TX10467,1416.33,Card,15,3,97727.55,24228.93,Mumbai,Desktop,67,0,0,3,0.0145,0,7.2565300989565324,73498.62,0,0
TX10005,755.53,UPI,15,3,44234.06,14632.33,Lucknow,Mobile,146,0,0,3,0.0171,0,6.6287421887540825,29601.729999999996,0,0
TX10919,3740.53,UPI,15,5,32673.48,21695.07,Pune,Tablet,94,0,0,4,0.1145,0,8.227249897662796,10978.41,0,1
TX12595,3747.8,Wallet,20,2,99985.3,45084.14,Bengaluru,Mobile,147,0,0,1,0.0375,0,8.229191067753531,54901.16,0,0
TX11063,864.99,Wallet,15,6,28927.74,46073.24,Mumbai,Desktop,53,0,0,3,0.0299,0,6.763873361151653,-17145.499999999996,0,1
TX12590,501.37,Card,13,6,18877.47,34486.54,Chennai,Desktop,169,0,0,1,0.0266,0,6.2193368999952785,-15609.07,0,1
TX10242,1611.32,Bank Transfer,20,2,72481.56,7711.7,Chennai,Desktop,25,0,0,4,0.0222,0,7.3854294145320925,64769.86,0,0
TX11160,3689.02,UPI,15,4,7417.14,32970.01,Mumbai,Laptop,51,0,0,1,0.4974,0,8.213387157074084,-25552.870000000003,0,0
TX12870,1558.25,UPI,9,0,53806.48,41529.48,Pune,Desktop,135,0,0,2,0.029,0,7.351960215406232,12277.0,0,0
TX13735,429.46,Card,15,2,13909.58,38158.04,Pune,Mobile,169,0,0,2,0.0309,0,6.064854404336033,-24248.46,0,0
TX12397,546.44,E-commerce,16,2,99188.26,15829.32,Ahmedabad,Desktop,71,0,0,3,0.0055,0,6.305252866644242,83358.94,0,0
TX13517,1734.99,Card,15,5,33525.42,41461.97,Delhi,Laptop,115,0,0,2,0.0518,0,7.459333134835041,-7936.550000000003,0,1
TX13421,1155.85,E-commerce,8,3,73674.23,45282.89,Chennai,Desktop,43,0,0,4,0.0157,0,7.053456073153691,28391.339999999997,0,0
TX12563,489.66,Wallet,20,4,6132.39,8010.95,Bengaluru,Desktop,150,0,0,4,0.0798,0,6.1957514235718865,-1878.5599999999995,0,0
TX11605,4125.6,Card,15,3,73451.75,33101.0,Kolkata,Desktop,161,0,0,4,0.0562,0,8.32520910235113,40350.75,0,0
TXF20328,4598.61,Card,15,0,125437.56,2299.11,Jaipur,Mobile,12,1,0,22,0.0367,1,8.433726796274241,123138.45,0,0
TX12324,2393.64,Bank Transfer,9,0,94420.8,2852.31,Chennai,Mobile,36,0,0,2,0.0254,0,7.7809881853944605,91568.49,0,0
TX12709,1185.27,UPI,10,2,58748.48,42696.13,Chennai,Mobile,63,0,0,2,0.0202,0,7.078569209634488,16052.350000000006,0,0
TX14398,16353.78,Bank Transfer,12,2,109061.71,1677.59,Mumbai,Mobile,92,0,0,3,0.1499,0,9.702275488338142,107384.12000000001,0,0
TX11312,570.79,UPI,8,3,57372.92,45410.13,Hyderabad,Tablet,15,0,0,1,0.0099,0,6.3487717911028945,11962.79,0,0
TX13448,518.7,E-commerce,9,6,61943.88,21972.81,Mumbai,Mobile,102,0,0,4,0.0084,0,6.253251722014396,39971.06999999999,0,1
TX13812,1665.73,E-commerce,14,2,100681.65,38911.8,Mumbai,Desktop,99,0,0,4,0.0165,0,7.418618902026146,61769.84999999999,0,0
TXF20155,7681.13,Card,1,3,26094.6,2348.24,Kolkata,Mobile,22,1,0,1,0.2944,1,8.94665213143905,23746.36,1,0
TX12362,561.97,Bank Transfer,15,3,31532.77,41908.28,Pune,Desktop,183,0,0,1,0.0178,0,6.3332263407519145,-10375.509999999998,0,0
TX11975,623.52,Bank Transfer,19,6,62358.7,20345.15,Pune,Laptop,87,0,0,2,0.01,0,6.43698335467332,42013.549999999996,0,1
TX13514,1510.98,Bank Transfer,17,2,23141.86,42893.63,Mumbai,Mobile,191,0,0,1,0.0653,0,7.321175329138766,-19751.769999999997,0,0
TX11761,543.06,UPI,12,3,99110.33,34365.26,Ahmedabad,Laptop,133,0,0,1,0.0055,0,6.299059534891641,64745.07,0,0
TX12739,499.77,Card,20,0,9756.37,44687.38,Mumbai,Desktop,37,0,0,3,0.0512,0,6.216146913838209,-34931.009999999995,0,0
TXF20344,147576.38,UPI,0,3,92372.52,4398.54,Kolkata,Laptop,4,1,1,9,1.5976,1,11.902107927371697,87973.98000000001,1,0
TX12472,977.57,UPI,16,6,97024.07,34689.15,Bengaluru,Mobile,47,0,0,1,0.0101,0,6.886092322345878,62334.920000000006,0,1
TX14007,3356.95,UPI,19,1,100325.44,8764.6,Delhi,Desktop,158,0,0,3,0.0335,0,8.119085947711266,91560.84,0,0
TX11493,621.52,Wallet,19,4,60915.6,34834.39,Chennai,Desktop,157,0,0,2,0.0102,0,6.433775756336809,26081.21,0,0
TX14206,1085.84,UPI,14,1,7141.74,48888.4,Mumbai,Laptop,140,0,0,3,0.152,0,6.991029682174857,-41746.66,0,0
TX12158,503.6,Card,19,4,93802.09,19214.63,Hyderabad,Laptop,134,0,0,1,0.0054,0,6.223766036206958,74587.45999999999,0,0
TX11169,3167.31,Wallet,14,4,83835.91,16476.16,Mumbai,Desktop,9,0,0,3,0.0378,0,8.060953601682325,67359.75,0,0
TXF20016,149605.23,Card,13,2,265955.05,4397.82,Jaipur,Laptop,10,0,0,2,0.5625,1,11.915761988040437,261557.22999999998,0,0
TX10232,1608.7,Wallet,10,6,36145.83,41080.74,Mumbai,Mobile,151,0,0,4,0.0445,0,7.383803105212184,-4934.909999999996,0,1
TX10066,538.29,Card,12,2,97852.84,19715.58,Mumbai,Mobile,126,0,0,1,0.0055,0,6.2902534596161015,78137.26,0,0
TX11603,1294.76,E-commerce,8,5,67936.31,21024.8,Kolkata,Desktop,68,0,0,2,0.0191,0,7.166852674578141,46911.509999999995,0,1
TX13283,6423.28,Bank Transfer,14,4,62147.62,14431.91,Hyderabad,Mobile,149,0,0,4,0.1034,0,8.767839841227167,47715.71000000001,0,0
TX13596,780.8,UPI,16,1,1837.42,2234.89,Delhi,Tablet,141,0,0,1,0.4249,0,6.661598953358855,-397.4699999999998,0,0
TX10125,415.15,Bank Transfer,8,1,79677.26,39501.95,Pune,Laptop,117,0,0,4,0.0052,0,6.031045772192104,40175.31,0,0
TX11296,482.46,Bank Transfer,14,3,68210.92,19857.27,Bengaluru,Mobile,155,0,0,1,0.0071,0,6.180968581377955,48353.649999999994,0,0
TX11976,1000.16,E-commerce,8,3,27890.4,34335.95,Mumbai,Laptop,11,0,0,4,0.0359,0,6.908914606701983,-6445.549999999996,0,0
TXF20017,144577.21,Card,16,6,142104.54,3699.11,Chennai,Laptop,23,1,1,3,1.0174,1,11.881575885788754,138405.43000000002,0,1
TX14481,1020.25,Card,10,6,23127.21,49214.06,Delhi,Laptop,111,0,0,3,0.0441,0,6.928782646174213,-26086.85,0,1
TX12075,699.89,UPI,19,0,99633.24,2831.77,Bengaluru,Desktop,58,0,0,1,0.007,0,6.552350956033975,96801.47,0,0
TX13086,3627.75,UPI,14,2,56541.26,15904.18,Mumbai,Mobile,154,0,0,1,0.0642,0,8.19664351533884,40637.08,0,0
TX14345,1740.65,Bank Transfer,20,1,47813.11,43247.42,Pune,Desktop,182,0,0,4,0.0364,0,7.462588218741125,4565.690000000002,0,0
TX13345,959.63,Wallet,12,5,12045.28,24809.06,Mumbai,Mobile,114,0,0,3,0.0797,0,6.867589319224012,-12763.78,0,1
TX14464,1760.65,Card,8,1,53400.32,35464.34,Bengaluru,Mobile,17,0,0,1,0.033,0,7.474006148853538,17935.980000000003,0,0
TX12797,5986.76,Card,8,1,66466.11,49300.98,Bengaluru,Mobile,52,0,0,1,0.0901,0,8.697472664575967,17165.129999999997,0,0
TX10918,662.88,Card,15,0,7964.02,39209.62,Ahmedabad,Desktop,14,0,0,2,0.0832,0,6.498101410252518,-31245.600000000002,0,0
TX11646,314.06,Bank Transfer,19,0,43778.87,39110.81,Kolkata,Laptop,118,0,0,3,0.0072,0,5.752763096877823,4668.060000000005,0,0
TX10364,3836.9,Card,10,4,72324.79,22350.55,Bengaluru,Desktop,136,0,0,4,0.0531,0,8.252680620991098,49974.23999999999,0,0
TX13287,1117.34,Wallet,8,5,38678.0,22841.22,Lucknow,Tablet,10,0,0,2,0.0289,0,7.019600721971767,15836.779999999999,0,1
TX12125,602.76,UPI,10,5,81893.55,43370.89,Ahmedabad,Desktop,77,0,0,3,0.0074,0,6.403176767976613,38522.66,0,1
TX14123,323.12,UPI,13,3,27243.91,22327.14,Mumbai,Tablet,80,0,0,1,0.0119,0,5.781113817592525,4916.77,0,0
TX10525,916.16,Bank Transfer,19,3,83756.18,36707.36,Bengaluru,Mobile,94,0,0,4,0.0109,0,6.821281939042793,47048.81999999999,0,0
TX10055,3120.39,Bank Transfer,11,4,12884.12,44871.07,Delhi,Mobile,76,0,0,3,0.2422,0,8.04603369441267,-31986.949999999997,0,0
TX10638,5710.26,E-commerce,13,6,14514.94,44132.58,Pune,Mobile,194,0,0,3,0.3934,0,8.650194943806131,-29617.64,0,1
TX10302,1033.24,Wallet,16,4,19953.97,27140.86,Kolkata,Mobile,134,0,0,4,0.0518,0,6.941422136452621,-7186.889999999999,0,0
TX12766,1819.98,Wallet,20,4,50576.71,15348.27,Mumbai,Laptop,9,0,0,2,0.036,0,7.507130096690908,35228.44,0,0
